GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US70810,70810,"ZIP 70810 (Baton Rouge, LA)",0,Total for all sectors,2013,988,20875,203283,932664
8610000US70811,70811,"ZIP 70811 (Baton Rouge, LA)",0,Total for all sectors,2013,115,1481,12135,49583
8610000US70812,70812,"ZIP 70812 (Baton Rouge, LA)",0,Total for all sectors,2013,26,e,1422,6147
8610000US70813,70813,"ZIP 70813 (Baton Rouge, LA)",0,Total for all sectors,2013,3,c,D,D
8610000US70814,70814,"ZIP 70814 (Baton Rouge, LA)",0,Total for all sectors,2013,361,4558,39836,166045
8610000US70815,70815,"ZIP 70815 (Baton Rouge, LA)",0,Total for all sectors,2013,797,14827,133207,540374
8610000US70816,70816,"ZIP 70816 (Baton Rouge, LA)",0,Total for all sectors,2013,1501,24641,251240,1038606
8610000US70817,70817,"ZIP 70817 (Baton Rouge, LA)",0,Total for all sectors,2013,672,16801,197011,888158
8610000US70818,70818,"ZIP 70818 (Baton Rouge, LA)",0,Total for all sectors,2013,207,2532,14362,60311
8610000US70819,70819,"ZIP 70819 (Baton Rouge, LA)",0,Total for all sectors,2013,65,784,8817,36642
8610000US70820,70820,"ZIP 70820 (Baton Rouge, LA)",0,Total for all sectors,2013,135,2924,23183,89742
8610000US70821,70821,"ZIP 70821 (Baton Rouge, LA)",0,Total for all sectors,2013,39,1326,28631,116119
8610000US70825,70825,"ZIP 70825 (Baton Rouge, LA)",0,Total for all sectors,2013,18,230,3714,17031
8610000US70826,70826,"ZIP 70826 (Baton Rouge, LA)",0,Total for all sectors,2013,2,a,D,D
8610000US70827,70827,"ZIP 70827 (Baton Rouge, LA)",0,Total for all sectors,2013,22,1068,10173,40325
8610000US70831,70831,"ZIP 70831 (Baton Rouge, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US70835,70835,"ZIP 70835 (Baton Rouge, LA)",0,Total for all sectors,2013,5,b,D,D
8610000US70836,70836,"ZIP 70836 (Baton Rouge, LA)",0,Total for all sectors,2013,154,2362,9271,36799
8610000US70837,70837,"ZIP 70837 (Baton Rouge, LA)",0,Total for all sectors,2013,6,15,S,369
8610000US70874,70874,"ZIP 70874 (Baton Rouge, LA)",0,Total for all sectors,2013,7,315,2164,8675
8610000US70879,70879,"ZIP 70879 (Baton Rouge, LA)",0,Total for all sectors,2013,16,342,4798,21295
8610000US70884,70884,"ZIP 70884 (Baton Rouge, LA)",0,Total for all sectors,2013,23,299,3572,20494
8610000US70892,70892,"ZIP 70892 (Baton Rouge, LA)",0,Total for all sectors,2013,3,b,D,D
8610000US70894,70894,"ZIP 70894 (Baton Rouge, LA)",0,Total for all sectors,2013,4,b,D,D
8610000US70895,70895,"ZIP 70895 (Baton Rouge, LA)",0,Total for all sectors,2013,21,410,4793,20943
8610000US70896,70896,"ZIP 70896 (Baton Rouge, LA)",0,Total for all sectors,2013,17,195,2224,10469
8610000US70898,70898,"ZIP 70898 (Baton Rouge, LA)",0,Total for all sectors,2013,14,282,2732,13228
8610000US71001,71001,"ZIP 71001 (Arcadia, LA)",0,Total for all sectors,2013,115,2572,20116,91141
8610000US71002,71002,"ZIP 71002 (Ashland, LA)",0,Total for all sectors,2013,2,a,D,D
8610000US71003,71003,"ZIP 71003 (Athens, LA)",0,Total for all sectors,2013,9,147,838,3811
8610000US71004,71004,"ZIP 71004 (Belcher, LA)",0,Total for all sectors,2013,10,44,512,2726
8610000US71006,71006,"ZIP 71006 (Benton, LA)",0,Total for all sectors,2013,158,1018,6752,31149
8610000US71007,71007,"ZIP 71007 (Bethany, LA)",0,Total for all sectors,2013,15,127,887,3812
8610000US71008,71008,"ZIP 71008 (Bienville, LA)",0,Total for all sectors,2013,7,57,923,3386
8610000US71009,71009,"ZIP 71009 (Blanchard, LA)",0,Total for all sectors,2013,11,88,349,1370
8610000US71016,71016,"ZIP 71016 (Castor, LA)",0,Total for all sectors,2013,19,121,1019,4167
8610000US71018,71018,"ZIP 71018 (Cotton Valley, LA)",0,Total for all sectors,2013,11,156,2309,9846
8610000US71019,71019,"ZIP 71019 (Coushatta, LA)",0,Total for all sectors,2013,140,2099,22104,81806
8610000US71021,71021,"ZIP 71021 (Cullen, LA)",0,Total for all sectors,2013,8,29,S,370
8610000US71023,71023,"ZIP 71023 (Doyline, LA)",0,Total for all sectors,2013,22,63,422,1690
8610000US71024,71024,"ZIP 71024 (Dubberly, LA)",0,Total for all sectors,2013,16,b,S,1722
8610000US71027,71027,"ZIP 71027 (Frierson, LA)",0,Total for all sectors,2013,22,649,8307,36628
8610000US71028,71028,"ZIP 71028 (Gibsland, LA)",0,Total for all sectors,2013,13,110,905,3898
8610000US71029,71029,"ZIP 71029 (Gilliam, LA)",0,Total for all sectors,2013,10,b,D,D
8610000US71030,71030,"ZIP 71030 (Gloster, LA)",0,Total for all sectors,2013,9,42,260,1082
8610000US71031,71031,"ZIP 71031 (Goldonna, LA)",0,Total for all sectors,2013,10,e,D,D
8610000US71032,71032,"ZIP 71032 (Grand Cane, LA)",0,Total for all sectors,2013,37,351,4466,18789
8610000US71033,71033,"ZIP 71033 (Greenwood, LA)",0,Total for all sectors,2013,55,608,4633,18830
8610000US71034,71034,"ZIP 71034 (Hall Summit, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71037,71037,"ZIP 71037 (Haughton, LA)",0,Total for all sectors,2013,211,1981,19588,78971
8610000US71038,71038,"ZIP 71038 (Haynesville, LA)",0,Total for all sectors,2013,73,711,7741,31216
8610000US71039,71039,"ZIP 71039 (Heflin, LA)",0,Total for all sectors,2013,10,32,226,774
8610000US71040,71040,"ZIP 71040 (Homer, LA)",0,Total for all sectors,2013,155,1843,13671,57122
8610000US71043,71043,"ZIP 71043 (Hosston, LA)",0,Total for all sectors,2013,7,42,402,1965
8610000US71044,71044,"ZIP 71044 (Ida, LA)",0,Total for all sectors,2013,10,b,257,1044
8610000US71045,71045,"ZIP 71045 (Jamestown, LA)",0,Total for all sectors,2013,5,9,38,237
8610000US71046,71046,"ZIP 71046 (Keatchie, LA)",0,Total for all sectors,2013,10,35,442,1826
8610000US71047,71047,"ZIP 71047 (Keithville, LA)",0,Total for all sectors,2013,127,994,9377,41646
8610000US71048,71048,"ZIP 71048 (Lisbon, LA)",0,Total for all sectors,2013,2,a,D,D
8610000US71049,71049,"ZIP 71049 (Logansport, LA)",0,Total for all sectors,2013,46,508,5397,26054
8610000US71051,71051,"ZIP 71051 (Elm Grove, LA)",0,Total for all sectors,2013,28,c,D,D
8610000US71052,71052,"ZIP 71052 (Mansfield, LA)",0,Total for all sectors,2013,211,3200,38717,151601
8610000US71055,71055,"ZIP 71055 (Minden, LA)",0,Total for all sectors,2013,479,6735,60767,252502
8610000US71058,71058,"ZIP 71058 (Minden, LA)",0,Total for all sectors,2013,19,144,1091,5484
8610000US71060,71060,"ZIP 71060 (Mooringsport, LA)",0,Total for all sectors,2013,15,233,3454,14728
8610000US71061,71061,"ZIP 71061 (Oil City, LA)",0,Total for all sectors,2013,57,452,5436,24779
8610000US71063,71063,"ZIP 71063 (Pelican, LA)",0,Total for all sectors,2013,8,35,420,1593
8610000US71064,71064,"ZIP 71064 (Plain Dealing, LA)",0,Total for all sectors,2013,37,247,1544,6539
8610000US71065,71065,"ZIP 71065 (Pleasant Hill, LA)",0,Total for all sectors,2013,17,74,662,2908
8610000US71066,71066,"ZIP 71066 (Powhatan, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71067,71067,"ZIP 71067 (Princeton, LA)",0,Total for all sectors,2013,21,e,D,D
8610000US71068,71068,"ZIP 71068 (Ringgold, LA)",0,Total for all sectors,2013,56,383,2488,10137
8610000US71069,71069,"ZIP 71069 (Rodessa, LA)",0,Total for all sectors,2013,6,25,157,795
8610000US71070,71070,"ZIP 71070 (Saline, LA)",0,Total for all sectors,2013,24,186,1225,5081
8610000US71071,71071,"ZIP 71071 (Sarepta, LA)",0,Total for all sectors,2013,50,728,5045,20312
8610000US71072,71072,"ZIP 71072 (Shongaloo, LA)",0,Total for all sectors,2013,17,93,609,2830
8610000US71073,71073,"ZIP 71073 (Sibley, LA)",0,Total for all sectors,2013,47,1079,14256,51124
8610000US71075,71075,"ZIP 71075 (Springhill, LA)",0,Total for all sectors,2013,141,1772,12539,49366
8610000US71078,71078,"ZIP 71078 (Stonewall, LA)",0,Total for all sectors,2013,76,436,3271,15863
8610000US71079,71079,"ZIP 71079 (Summerfield, LA)",0,Total for all sectors,2013,2,a,D,D
8610000US71080,71080,"ZIP 71080 (Taylor, LA)",0,Total for all sectors,2013,4,b,D,D
8610000US71082,71082,"ZIP 71082 (Vivian, LA)",0,Total for all sectors,2013,94,1254,9750,38012
8610000US71101,71101,"ZIP 71101 (Shreveport, LA)",0,Total for all sectors,2013,857,17386,209085,789635
8610000US71102,71102,"ZIP 71102 (Shreveport, LA)",0,Total for all sectors,2013,3,b,D,D
8610000US71103,71103,"ZIP 71103 (Shreveport, LA)",0,Total for all sectors,2013,243,6407,69167,320404
8610000US71104,71104,"ZIP 71104 (Shreveport, LA)",0,Total for all sectors,2013,362,4453,27579,117793
8610000US71105,71105,"ZIP 71105 (Shreveport, LA)",0,Total for all sectors,2013,1037,17270,124642,501934
8610000US71106,71106,"ZIP 71106 (Shreveport, LA)",0,Total for all sectors,2013,939,12959,109690,471900
8610000US71107,71107,"ZIP 71107 (Shreveport, LA)",0,Total for all sectors,2013,636,9425,83612,356014
8610000US71108,71108,"ZIP 71108 (Shreveport, LA)",0,Total for all sectors,2013,275,3420,25128,99813
8610000US71109,71109,"ZIP 71109 (Shreveport, LA)",0,Total for all sectors,2013,316,5208,51478,196781
8610000US71110,71110,"ZIP 71110 (Barksdale AFB, LA)",0,Total for all sectors,2013,46,383,3182,25035
8610000US71111,71111,"ZIP 71111 (Bossier City, LA)",0,Total for all sectors,2013,1358,23953,177736,738140
8610000US71112,71112,"ZIP 71112 (Bossier City, LA)",0,Total for all sectors,2013,450,5871,43687,176018
8610000US71113,71113,"ZIP 71113 (Bossier City, LA)",0,Total for all sectors,2013,4,121,403,1644
8610000US71115,71115,"ZIP 71115 (Shreveport, LA)",0,Total for all sectors,2013,257,4464,55419,223791
8610000US71118,71118,"ZIP 71118 (Shreveport, LA)",0,Total for all sectors,2013,449,5299,41790,160683
8610000US71119,71119,"ZIP 71119 (Shreveport, LA)",0,Total for all sectors,2013,116,1510,11182,47685
8610000US71120,71120,"ZIP 71120 (Shreveport, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71129,71129,"ZIP 71129 (Shreveport, LA)",0,Total for all sectors,2013,330,9778,82522,337156
8610000US71130,71130,"ZIP 71130 (Shreveport, LA)",0,Total for all sectors,2013,10,i,D,D
8610000US71133,71133,"ZIP 71133 (Shreveport, LA)",0,Total for all sectors,2013,20,e,D,D
8610000US71134,71134,"ZIP 71134 (Shreveport, LA)",0,Total for all sectors,2013,7,43,299,1002
8610000US71135,71135,"ZIP 71135 (Shreveport, LA)",0,Total for all sectors,2013,23,124,1496,6467
8610000US71136,71136,"ZIP 71136 (Shreveport, LA)",0,Total for all sectors,2013,11,91,1036,4364
8610000US71137,71137,"ZIP 71137 (Shreveport, LA)",0,Total for all sectors,2013,21,207,1871,8206
8610000US71138,71138,"ZIP 71138 (Shreveport, LA)",0,Total for all sectors,2013,4,c,D,D
8610000US71148,71148,"ZIP 71148 (Shreveport, LA)",0,Total for all sectors,2013,9,128,826,3608
8610000US71149,71149,"ZIP 71149 (Shreveport, LA)",0,Total for all sectors,2013,13,260,1706,7606
8610000US71150,71150,"ZIP 71150 (Shreveport, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71151,71151,"ZIP 71151 (Shreveport, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71161,71161,"ZIP 71161 (Shreveport, LA)",0,Total for all sectors,2013,7,78,1322,6515
8610000US71162,71162,"ZIP 71162 (Shreveport, LA)",0,Total for all sectors,2013,4,35,262,1034
8610000US71163,71163,"ZIP 71163 (Shreveport, LA)",0,Total for all sectors,2013,4,b,D,D
8610000US71164,71164,"ZIP 71164 (Shreveport, LA)",0,Total for all sectors,2013,2,e,D,D
8610000US71165,71165,"ZIP 71165 (Shreveport, LA)",0,Total for all sectors,2013,6,c,D,D
8610000US71166,71166,"ZIP 71166 (Shreveport, LA)",0,Total for all sectors,2013,3,4,126,690
8610000US71171,71171,"ZIP 71171 (Bossier City, LA)",0,Total for all sectors,2013,22,381,3447,14241
8610000US71172,71172,"ZIP 71172 (Bossier City, LA)",0,Total for all sectors,2013,3,14,89,322
8610000US71201,71201,"ZIP 71201 (Monroe, LA)",0,Total for all sectors,2013,1580,22121,179392,761541
8610000US71202,71202,"ZIP 71202 (Monroe, LA)",0,Total for all sectors,2013,257,4358,32347,136542
8610000US71203,71203,"ZIP 71203 (Monroe, LA)",0,Total for all sectors,2013,692,12975,116111,455842
8610000US71207,71207,"ZIP 71207 (Monroe, LA)",0,Total for all sectors,2013,19,e,D,D
8610000US71209,71209,"ZIP 71209 (Monroe, LA)",0,Total for all sectors,2013,7,c,527,1869
8610000US71210,71210,"ZIP 71210 (Monroe, LA)",0,Total for all sectors,2013,24,207,1482,5999
8610000US71211,71211,"ZIP 71211 (Monroe, LA)",0,Total for all sectors,2013,29,488,5800,22859
8610000US71212,71212,"ZIP 71212 (Monroe, LA)",0,Total for all sectors,2013,1,b,D,D
8610000US71218,71218,"ZIP 71218 (Archibald, LA)",0,Total for all sectors,2013,3,3,27,103
8610000US71219,71219,"ZIP 71219 (Baskin, LA)",0,Total for all sectors,2013,11,49,361,1404
8610000US71220,71220,"ZIP 71220 (Bastrop, LA)",0,Total for all sectors,2013,365,4451,26906,109902
8610000US71221,71221,"ZIP 71221 (Bastrop, LA)",0,Total for all sectors,2013,15,199,1270,5333
8610000US71222,71222,"ZIP 71222 (Bernice, LA)",0,Total for all sectors,2013,38,401,2590,10638
8610000US71223,71223,"ZIP 71223 (Bonita, LA)",0,Total for all sectors,2013,9,a,D,D
8610000US71225,71225,"ZIP 71225 (Calhoun, LA)",0,Total for all sectors,2013,87,631,3193,14021
8610000US71226,71226,"ZIP 71226 (Chatham, LA)",0,Total for all sectors,2013,27,277,S,14147
8610000US71227,71227,"ZIP 71227 (Choudrant, LA)",0,Total for all sectors,2013,52,451,3212,14386
8610000US71229,71229,"ZIP 71229 (Collinston, LA)",0,Total for all sectors,2013,13,b,D,D
8610000US71230,71230,"ZIP 71230 (Crowville, LA)",0,Total for all sectors,2013,14,b,538,2512
8610000US71232,71232,"ZIP 71232 (Delhi, LA)",0,Total for all sectors,2013,156,3032,23327,98843
8610000US71233,71233,"ZIP 71233 (Delta, LA)",0,Total for all sectors,2013,4,39,241,1057
8610000US71234,71234,"ZIP 71234 (Downsville, LA)",0,Total for all sectors,2013,44,266,2100,13241
8610000US71235,71235,"ZIP 71235 (Dubach, LA)",0,Total for all sectors,2013,52,309,4050,13528
8610000US71237,71237,"ZIP 71237 (Epps, LA)",0,Total for all sectors,2013,8,48,536,1778
8610000US71238,71238,"ZIP 71238 (Eros, LA)",0,Total for all sectors,2013,19,80,364,1514
8610000US71240,71240,"ZIP 71240 (Fairbanks, LA)",0,Total for all sectors,2013,3,4,3,12
8610000US71241,71241,"ZIP 71241 (Farmerville, LA)",0,Total for all sectors,2013,203,3262,22093,89862
8610000US71242,71242,"ZIP 71242 (Forest, LA)",0,Total for all sectors,2013,5,b,D,D
8610000US71243,71243,"ZIP 71243 (Fort Necessity, LA)",0,Total for all sectors,2013,5,a,D,D
8610000US71245,71245,"ZIP 71245 (Grambling, LA)",0,Total for all sectors,2013,27,e,D,D
8610000US71247,71247,"ZIP 71247 (Hodge, LA)",0,Total for all sectors,2013,24,f,D,D
8610000US71249,71249,"ZIP 71249 (Jigger, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71250,71250,"ZIP 71250 (Jones, LA)",0,Total for all sectors,2013,6,31,246,1051
8610000US71251,71251,"ZIP 71251 (Jonesboro, LA)",0,Total for all sectors,2013,159,1639,9830,39852
8610000US71253,71253,"ZIP 71253 (Kilbourne, LA)",0,Total for all sectors,2013,7,25,96,352
8610000US71254,71254,"ZIP 71254 (Lake Providence, LA)",0,Total for all sectors,2013,108,1057,9440,38736
8610000US71256,71256,"ZIP 71256 (Lillie, LA)",0,Total for all sectors,2013,7,b,D,D
8610000US71259,71259,"ZIP 71259 (Mangham, LA)",0,Total for all sectors,2013,26,440,2323,9973
8610000US71260,71260,"ZIP 71260 (Marion, LA)",0,Total for all sectors,2013,34,242,1642,6655
8610000US71261,71261,"ZIP 71261 (Mer Rouge, LA)",0,Total for all sectors,2013,37,e,3847,15939
8610000US71263,71263,"ZIP 71263 (Oak Grove, LA)",0,Total for all sectors,2013,157,1620,9037,39588
8610000US71264,71264,"ZIP 71264 (Oak Ridge, LA)",0,Total for all sectors,2013,7,9,43,270
8610000US71266,71266,"ZIP 71266 (Pioneer, LA)",0,Total for all sectors,2013,11,b,D,D
8610000US71268,71268,"ZIP 71268 (Quitman, LA)",0,Total for all sectors,2013,23,109,916,4661
8610000US71269,71269,"ZIP 71269 (Rayville, LA)",0,Total for all sectors,2013,235,2427,16786,67076
8610000US71270,71270,"ZIP 71270 (Ruston, LA)",0,Total for all sectors,2013,819,11633,86291,353906
8610000US71272,71272,"ZIP 71272 (Ruston, LA)",0,Total for all sectors,2013,6,c,D,D
8610000US71273,71273,"ZIP 71273 (Ruston, LA)",0,Total for all sectors,2013,31,g,D,D
8610000US71275,71275,"ZIP 71275 (Simsboro, LA)",0,Total for all sectors,2013,35,e,D,D
8610000US71276,71276,"ZIP 71276 (Sondheimer, LA)",0,Total for all sectors,2013,3,18,124,565
8610000US71277,71277,"ZIP 71277 (Spearsville, LA)",0,Total for all sectors,2013,12,b,139,584
8610000US71279,71279,"ZIP 71279 (Start, LA)",0,Total for all sectors,2013,8,b,D,D
8610000US71280,71280,"ZIP 71280 (Sterlington, LA)",0,Total for all sectors,2013,60,780,9456,37467
8610000US71281,71281,"ZIP 71281 (Swartz, LA)",0,Total for all sectors,2013,2,b,D,D
8610000US71282,71282,"ZIP 71282 (Tallulah, LA)",0,Total for all sectors,2013,186,2261,14670,58905
8610000US71284,71284,"ZIP 71284 (Tallulah, LA)",0,Total for all sectors,2013,10,100,457,2085
8610000US71286,71286,"ZIP 71286 (Transylvania, LA)",0,Total for all sectors,2013,17,61,431,1824
8610000US71291,71291,"ZIP 71291 (West Monroe, LA)",0,Total for all sectors,2013,957,12393,90223,380982
8610000US71292,71292,"ZIP 71292 (West Monroe, LA)",0,Total for all sectors,2013,420,8237,80466,332855
8610000US71294,71294,"ZIP 71294 (West Monroe, LA)",0,Total for all sectors,2013,20,160,1397,6084
8610000US71295,71295,"ZIP 71295 (Winnsboro, LA)",0,Total for all sectors,2013,299,3145,19491,84205
8610000US71301,71301,"ZIP 71301 (Alexandria, LA)",0,Total for all sectors,2013,1132,20116,177692,698722
8610000US71302,71302,"ZIP 71302 (Alexandria, LA)",0,Total for all sectors,2013,176,1872,16471,69886
8610000US71303,71303,"ZIP 71303 (Alexandria, LA)",0,Total for all sectors,2013,707,9018,68346,294755
8610000US71306,71306,"ZIP 71306 (Alexandria, LA)",0,Total for all sectors,2013,17,560,4598,16777
8610000US71307,71307,"ZIP 71307 (Alexandria, LA)",0,Total for all sectors,2013,8,50,367,1645
8610000US71309,71309,"ZIP 71309 (Alexandria, LA)",0,Total for all sectors,2013,14,99,806,3305
8610000US71315,71315,"ZIP 71315 (Alexandria, LA)",0,Total for all sectors,2013,23,381,2943,13091
8610000US71320,71320,"ZIP 71320 (Bordelonville, LA)",0,Total for all sectors,2013,2,a,D,D
8610000US71322,71322,"ZIP 71322 (Bunkie, LA)",0,Total for all sectors,2013,145,1720,12179,46756
8610000US71323,71323,"ZIP 71323 (Center Point, LA)",0,Total for all sectors,2013,10,112,770,2700
8610000US71324,71324,"ZIP 71324 (Chase, LA)",0,Total for all sectors,2013,3,8,36,129
8610000US71325,71325,"ZIP 71325 (Cheneyville, LA)",0,Total for all sectors,2013,15,93,689,2700
8610000US71326,71326,"ZIP 71326 (Clayton, LA)",0,Total for all sectors,2013,9,82,343,1417
8610000US71327,71327,"ZIP 71327 (Cottonport, LA)",0,Total for all sectors,2013,58,741,4595,18191
8610000US71328,71328,"ZIP 71328 (Deville, LA)",0,Total for all sectors,2013,56,297,1883,8001
8610000US71329,71329,"ZIP 71329 (Dupont, LA)",0,Total for all sectors,2013,2,b,D,D
8610000US71330,71330,"ZIP 71330 (Echo, LA)",0,Total for all sectors,2013,4,a,S,87
8610000US71331,71331,"ZIP 71331 (Effie, LA)",0,Total for all sectors,2013,7,19,122,690
8610000US71333,71333,"ZIP 71333 (Evergreen, LA)",0,Total for all sectors,2013,7,50,295,1767
8610000US71334,71334,"ZIP 71334 (Ferriday, LA)",0,Total for all sectors,2013,154,1862,13220,57180
8610000US71336,71336,"ZIP 71336 (Gilbert, LA)",0,Total for all sectors,2013,15,119,1050,3936
8610000US71339,71339,"ZIP 71339 (Hamburg, LA)",0,Total for all sectors,2013,6,30,235,1199
8610000US71340,71340,"ZIP 71340 (Harrisonburg, LA)",0,Total for all sectors,2013,25,182,1365,6766
8610000US71341,71341,"ZIP 71341 (Hessmer, LA)",0,Total for all sectors,2013,33,241,1369,5975
8610000US71342,71342,"ZIP 71342 (Jena, LA)",0,Total for all sectors,2013,234,2577,19915,81970
8610000US71343,71343,"ZIP 71343 (Jonesville, LA)",0,Total for all sectors,2013,152,1301,7836,31508
8610000US71345,71345,"ZIP 71345 (Lebeau, LA)",0,Total for all sectors,2013,5,36,160,616
8610000US71346,71346,"ZIP 71346 (Lecompte, LA)",0,Total for all sectors,2013,40,436,2758,11425
8610000US71348,71348,"ZIP 71348 (Libuse, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71350,71350,"ZIP 71350 (Mansura, LA)",0,Total for all sectors,2013,95,1266,7214,29754
8610000US71351,71351,"ZIP 71351 (Marksville, LA)",0,Total for all sectors,2013,272,3856,28354,110027
8610000US71353,71353,"ZIP 71353 (Melville, LA)",0,Total for all sectors,2013,13,556,2299,9234
8610000US71354,71354,"ZIP 71354 (Monterey, LA)",0,Total for all sectors,2013,20,148,1253,5350
8610000US71355,71355,"ZIP 71355 (Moreauville, LA)",0,Total for all sectors,2013,25,119,653,2677
8610000US71356,71356,"ZIP 71356 (Morrow, LA)",0,Total for all sectors,2013,6,c,D,D
8610000US71357,71357,"ZIP 71357 (Newellton, LA)",0,Total for all sectors,2013,27,164,1605,5487
8610000US71358,71358,"ZIP 71358 (Palmetto, LA)",0,Total for all sectors,2013,15,160,1278,5196
8610000US71360,71360,"ZIP 71360 (Pineville, LA)",0,Total for all sectors,2013,647,11259,129124,468966
8610000US71361,71361,"ZIP 71361 (Pineville, LA)",0,Total for all sectors,2013,9,96,741,2916
8610000US71362,71362,"ZIP 71362 (Plaucheville, LA)",0,Total for all sectors,2013,29,105,510,2598
8610000US71363,71363,"ZIP 71363 (Rhinehart, LA)",0,Total for all sectors,2013,4,a,D,D
8610000US71366,71366,"ZIP 71366 (Saint Joseph, LA)",0,Total for all sectors,2013,43,273,1621,7578
8610000US71367,71367,"ZIP 71367 (Saint Landry, LA)",0,Total for all sectors,2013,7,b,D,D
8610000US71368,71368,"ZIP 71368 (Sicily Island, LA)",0,Total for all sectors,2013,17,99,744,3308
8610000US71369,71369,"ZIP 71369 (Simmesport, LA)",0,Total for all sectors,2013,37,323,1839,8430
8610000US71371,71371,"ZIP 71371 (Trout, LA)",0,Total for all sectors,2013,40,113,1007,4895
8610000US71373,71373,"ZIP 71373 (Vidalia, LA)",0,Total for all sectors,2013,169,2126,15597,63752
8610000US71375,71375,"ZIP 71375 (Waterproof, LA)",0,Total for all sectors,2013,15,85,S,7051
8610000US71378,71378,"ZIP 71378 (Wisner, LA)",0,Total for all sectors,2013,29,480,2251,9269
8610000US71401,71401,"ZIP 71401 (Aimwell, LA)",0,Total for all sectors,2013,4,a,114,571
8610000US71403,71403,"ZIP 71403 (Anacoco, LA)",0,Total for all sectors,2013,32,122,582,2501
8610000US71404,71404,"ZIP 71404 (Atlanta, LA)",0,Total for all sectors,2013,9,36,244,1022
8610000US71405,71405,"ZIP 71405 (Ball, LA)",0,Total for all sectors,2013,73,g,4942,21277
8610000US71406,71406,"ZIP 71406 (Belmont, LA)",0,Total for all sectors,2013,3,a,S,79
8610000US71407,71407,"ZIP 71407 (Bentley, LA)",0,Total for all sectors,2013,11,91,665,2682
8610000US71409,71409,"ZIP 71409 (Boyce, LA)",0,Total for all sectors,2013,67,891,5128,22581
8610000US71410,71410,"ZIP 71410 (Calvin, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71411,71411,"ZIP 71411 (Campti, LA)",0,Total for all sectors,2013,20,e,D,D
8610000US71414,71414,"ZIP 71414 (Clarence, LA)",0,Total for all sectors,2013,3,a,D,D
8610000US71415,71415,"ZIP 71415 (Clarks, LA)",0,Total for all sectors,2013,6,52,253,1055
8610000US71416,71416,"ZIP 71416 (Cloutierville, LA)",0,Total for all sectors,2013,6,47,221,992
8610000US71417,71417,"ZIP 71417 (Colfax, LA)",0,Total for all sectors,2013,52,531,3073,13519
8610000US71418,71418,"ZIP 71418 (Columbia, LA)",0,Total for all sectors,2013,138,1468,9307,40812
8610000US71419,71419,"ZIP 71419 (Converse, LA)",0,Total for all sectors,2013,21,151,1049,4577
8610000US71422,71422,"ZIP 71422 (Dodson, LA)",0,Total for all sectors,2013,20,401,5782,22143
8610000US71423,71423,"ZIP 71423 (Dry Prong, LA)",0,Total for all sectors,2013,38,522,2406,11163
8610000US71424,71424,"ZIP 71424 (Elmer, LA)",0,Total for all sectors,2013,8,b,92,365
8610000US71425,71425,"ZIP 71425 (Enterprise, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71426,71426,"ZIP 71426 (Fisher, LA)",0,Total for all sectors,2013,3,a,S,501
8610000US71427,71427,"ZIP 71427 (Flatwoods, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71428,71428,"ZIP 71428 (Flora, LA)",0,Total for all sectors,2013,1,a,D,D
8610000US71429,71429,"ZIP 71429 (Florien, LA)",0,Total for all sectors,2013,45,486,5287,21778
8610000US71430,71430,"ZIP 71430 (Forest Hill, LA)",0,Total for all sectors,2013,29,146,942,4170
8610000US71432,71432,"ZIP 71432 (Georgetown, LA)",0,Total for all sectors,2013,14,81,578,2531
8610000US71433,71433,"ZIP 71433 (Glenmora, LA)",0,Total for all sectors,2013,38,251,1419,6324
8610000US71435,71435,"ZIP 71435 (Grayson, LA)",0,Total for all sectors,2013,36,135,1171,4630
8610000US71438,71438,"ZIP 71438 (Hineston, LA)",0,Total for all sectors,2013,23,144,663,3132
8610000US71439,71439,"ZIP 71439 (Hornbeck, LA)",0,Total for all sectors,2013,12,52,666,2526
8610000US71440,71440,"ZIP 71440 (Joyce, LA)",0,Total for all sectors,2013,5,c,D,D
8610000US71441,71441,"ZIP 71441 (Kelly, LA)",0,Total for all sectors,2013,7,12,S,430
8610000US71443,71443,"ZIP 71443 (Kurthwood, LA)",0,Total for all sectors,2013,2,a,D,D
8610000US71446,71446,"ZIP 71446 (Leesville, LA)",0,Total for all sectors,2013,500,5338,35689,141911
8610000US71447,71447,"ZIP 71447 (Lena, LA)",0,Total for all sectors,2013,9,1088,13718,52681
8610000US71448,71448,"ZIP 71448 (Longleaf, LA)",0,Total for all sectors,2013,2,a,D,D
8610000US71449,71449,"ZIP 71449 (Many, LA)",0,Total for all sectors,2013,274,2661,19073,81006
8610000US71450,71450,"ZIP 71450 (Marthaville, LA)",0,Total for all sectors,2013,17,42,306,1116
